OrderID,OrderDate,Region,Channel,CustomerID,ProductCategory,UnitsSold,UnitPrice,DiscountPct,GrossSales,NetSales,COGS,Profit,ReturnReason
ORD10732,2023-11-27,East,Store,CUST160,Electronics,4,406.42,0.015,1625.66,1601.61,1112.3,489.31,Damaged
ORD10733,2024-02-17,East,Store,CUST323,Electronics,6,427.49,0.13,2564.94,2230.49,1265.26,965.23,
ORD10734,2024-02-19,North,Online,CUST104,Electronics,2,33.32,0.119,66.65,58.7,43.2,15.5,Damaged
ORD10735,2024-05-05,South,Store,CUST353,Clothing,4,389.39,0.198,1557.54,1249.8,890.26,359.54,
ORD10736,2024-01-10,South,Partner,CUST336,Furniture,6,146.82,0.105,880.94,788.47,481.43,307.05,
ORD10737,2023-10-18,North,Online,CUST435,Beauty,2,132.9,0.271,265.8,193.82,124.87,68.94,Other
ORD10738,2024-04-18,North,Store,CUST481,Sports,5,361.54,0.133,1807.68,1567.77,1166.39,401.39,
ORD10739,2023-06-26,East,Online,CUST452,Beauty,2,344.3,0.2,688.6,551.23,321.72,229.51,
ORD10740,2023-03-25,North,Online,CUST446,Electronics,7,24.24,0.02,169.68,166.23,99.12,67.11,
ORD10741,2024-02-12,West,Online,CUST483,Furniture,7,323.87,0.251,2267.08,1697.96,1351.57,346.39,
ORD10742,2023-08-13,North,Store,CUST223,Clothing,6,313.26,0.212,1879.55,1480.33,973.45,506.89,Damaged
ORD10743,2024-12-23,North,Online,CUST172,Clothing,5,83.12,0.063,415.59,389.42,242.21,147.22,
ORD10744,2024-05-16,South,Partner,CUST365,Sports,2,359.54,0.085,719.07,657.65,484.35,173.3,
ORD10745,2023-08-16,East,Store,CUST254,Furniture,4,281.13,0.161,1124.54,943.1,719.11,224.0,
ORD10746,2024-06-21,West,Online,CUST206,Furniture,1,466.43,0.122,466.43,409.75,264.84,144.91,
ORD10747,2024-09-23,North,Store,CUST485,Clothing,5,434.98,0.366,2174.89,1379.03,802.69,576.34,Damaged
ORD10748,2023-09-28,East,Online,CUST478,Furniture,7,388.21,0.223,2717.46,2112.17,1510.55,601.62,
ORD10749,2024-05-24,East,Online,CUST464,Electronics,5,123.91,0.229,619.53,477.46,375.48,101.97,
ORD10750,2024-11-15,East,Online,CUST171,Furniture,4,310.01,0.061,1240.04,1164.37,907.79,256.58,
ORD10751,2023-03-22,West,Online,CUST429,Clothing,5,120.56,0.043,602.81,576.75,373.68,203.07,
ORD10752,2023-07-18,North,Online,CUST415,Sports,5,32.87,0.186,164.35,133.81,105.23,28.58,
ORD10753,2023-12-10,West,Partner,CUST216,Electronics,3,367.48,0.332,1102.45,736.35,416.77,319.57,Other
ORD10754,2024-06-27,East,Store,CUST411,Sports,4,236.95,0.367,947.79,600.07,378.34,221.73,Late Delivery
ORD10755,2023-09-18,East,Store,CUST459,Beauty,3,134.81,0.195,404.43,325.72,241.4,84.31,
ORD10756,2023-05-29,East,Store,CUST275,Clothing,1,41.32,0.217,41.32,32.38,23.19,9.19,
ORD10757,2023-03-06,East,Store,CUST406,Clothing,4,431.16,0.127,1724.65,1505.79,940.8,564.99,
ORD10758,2023-03-20,West,Store,CUST416,Clothing,2,486.16,0.058,972.32,915.94,545.62,370.32,
ORD10759,2024-01-30,South,Online,CUST459,Sports,5,140.4,0.048,701.99,668.36,488.81,179.55,
ORD10760,2024-03-09,South,Partner,CUST139,Electronics,4,242.57,0.31,970.28,669.05,438.14,230.91,
ORD10761,2024-12-05,North,Store,CUST108,Furniture,6,70.32,0.067,421.94,393.86,308.19,85.68,
ORD10762,2024-09-03,North,Online,CUST484,Clothing,6,148.75,0.213,892.52,701.97,544.81,157.17,Damaged
ORD10763,2023-07-11,North,Partner,CUST348,Beauty,5,328.0,0.383,1639.99,1011.2,674.04,337.16,
ORD10764,2024-09-24,West,Online,CUST376,Sports,3,393.23,0.333,1179.7,786.33,476.5,309.83,
ORD10765,2024-01-08,North,Store,CUST300,Sports,2,368.97,0.146,737.93,630.29,396.71,233.58,
ORD10766,2023-11-27,South,Store,CUST303,Furniture,3,458.02,0.072,1374.07,1275.25,965.84,309.4,
ORD10767,2024-07-10,East,Store,CUST157,Furniture,5,105.96,0.225,529.8,410.48,307.98,102.5,Late Delivery
ORD10768,2023-04-01,East,Online,CUST448,Electronics,1,158.01,0.028,158.01,153.52,108.41,45.11,Size/Fit
ORD10769,2023-05-31,South,Online,CUST109,Electronics,7,435.52,0.094,3048.64,2760.93,1916.67,844.26,
ORD10770,2023-04-06,West,Store,CUST407,Clothing,4,368.97,0.243,1475.88,1116.9,737.7,379.2,
ORD10771,2024-01-11,East,Store,CUST180,Sports,7,477.56,0.087,3342.9,3051.0,2062.34,988.66,
ORD10772,2023-07-30,West,Online,CUST367,Sports,6,49.34,0.368,296.05,187.02,106.82,80.21,
ORD10773,2024-12-26,East,Store,CUST416,Beauty,2,316.69,0.022,633.38,619.4,461.8,157.6,
ORD10774,2023-11-07,West,Online,CUST491,Clothing,4,372.55,0.364,1490.2,947.31,557.31,390.01,
ORD10775,2023-10-09,East,Store,CUST211,Clothing,2,461.75,0.103,923.5,827.96,636.31,191.65,
ORD10776,2024-11-03,South,Online,CUST348,Furniture,5,313.36,0.276,1566.81,1134.96,770.56,364.4,
ORD10777,2024-03-26,East,Store,CUST297,Beauty,1,119.61,0.244,119.61,90.44,65.45,25.0,Other
ORD10778,2024-04-10,East,Store,CUST204,Furniture,6,290.65,0.067,1743.92,1626.85,1041.65,585.2,
ORD10779,2024-06-26,East,Partner,CUST238,Sports,5,97.67,0.134,488.34,423.12,266.88,156.25,
ORD10780,2023-11-18,South,Store,CUST118,Furniture,4,32.58,0.395,130.31,78.86,44.53,34.33,
ORD10781,2023-09-16,East,Store,CUST116,Electronics,7,435.71,0.361,3050.0,1948.0,1138.77,809.23,
ORD10782,2024-06-07,West,Store,CUST358,Sports,2,407.42,0.145,814.83,696.28,471.69,224.59,Other
ORD10783,2023-03-26,West,Online,CUST150,Sports,6,294.35,0.051,1766.13,1675.54,1096.79,578.75,
ORD10784,2024-05-17,East,Online,CUST490,Electronics,7,112.02,0.115,784.15,693.96,511.91,182.05,
ORD10785,2024-06-05,South,Online,CUST268,Beauty,7,402.68,0.2,2818.75,2253.97,1335.54,918.43,
ORD10786,2024-04-01,West,Store,CUST199,Electronics,6,177.33,0.229,1063.96,819.79,451.59,368.2,
ORD10787,2024-01-31,West,Online,CUST102,Beauty,2,241.04,0.001,482.07,481.46,302.58,178.88,Late Delivery
ORD10788,2024-06-15,North,Online,CUST357,Beauty,5,290.58,0.398,1452.91,874.71,553.67,321.04,
ORD10789,2023-05-25,East,Partner,CUST178,Beauty,3,184.89,0.215,554.66,435.47,319.67,115.8,
ORD10790,2023-01-29,West,Store,CUST330,Furniture,1,428.56,0.253,428.56,320.0,214.07,105.93,
ORD10791,2023-07-30,East,Partner,CUST388,Electronics,1,446.93,0.207,446.93,354.53,236.31,118.22,
ORD10792,2024-07-01,West,Store,CUST385,Electronics,6,21.63,0.302,129.8,90.62,52.92,37.7,
ORD10793,2023-09-30,South,Partner,CUST454,Electronics,1,323.89,0.379,323.89,201.04,152.89,48.15,
ORD10794,2024-03-11,North,Online,CUST222,Clothing,4,235.42,0.35,941.67,612.08,339.73,272.34,
ORD10795,2024-01-23,West,Partner,CUST462,Clothing,1,451.35,0.204,451.35,359.17,212.03,147.14,
ORD10796,2023-09-28,East,Store,CUST319,Beauty,2,423.09,0.016,846.17,832.43,657.35,175.08,
ORD10797,2023-09-01,North,Online,CUST116,Electronics,1,220.96,0.248,220.96,166.09,117.5,48.59,Damaged
ORD10798,2024-03-22,West,Store,CUST133,Electronics,1,74.42,0.254,74.42,55.51,43.56,11.96,
ORD10799,2024-03-14,South,Online,CUST483,Clothing,3,203.41,0.078,610.23,562.5,399.08,163.43,Late Delivery
ORD10800,2023-11-09,North,Online,CUST193,Clothing,4,438.68,0.201,1754.72,1401.78,1012.76,389.02,
ORD10801,2024-08-23,East,Online,CUST159,Furniture,5,71.96,0.314,359.82,246.87,141.83,105.04,
ORD10802,2023-11-07,South,Online,CUST266,Clothing,7,494.3,0.179,3460.11,2841.09,1711.51,1129.58,Other
ORD10803,2023-03-04,South,Online,CUST112,Furniture,2,27.44,0.233,54.88,42.08,28.12,13.96,Size/Fit
ORD10804,2024-10-22,East,Partner,CUST165,Electronics,6,265.06,0.357,1590.36,1022.25,789.33,232.93,
ORD10805,2024-12-23,East,Online,CUST467,Furniture,5,358.47,0.283,1792.36,1285.41,829.01,456.4,
ORD10806,2024-03-19,East,Online,CUST328,Clothing,5,237.53,0.206,1187.66,943.39,558.45,384.94,
ORD10807,2024-12-22,West,Online,CUST361,Sports,4,62.69,0.261,250.77,185.3,139.15,46.15,Size/Fit
ORD10808,2024-12-10,West,Store,CUST461,Beauty,3,249.99,0.128,749.97,653.67,454.4,199.27,
ORD10809,2024-01-30,East,Store,CUST208,Clothing,4,96.83,0.253,387.33,289.32,210.52,78.8,Other
ORD10810,2024-06-01,South,Store,CUST427,Electronics,3,63.84,0.354,191.51,123.65,94.36,29.29,
ORD10811,2024-02-04,West,Partner,CUST366,Sports,7,159.25,0.37,1114.73,702.42,426.22,276.21,
ORD10812,2023-03-07,South,Store,CUST193,Sports,3,437.77,0.238,1313.32,1001.21,776.05,225.16,
ORD10813,2023-10-11,South,Online,CUST108,Clothing,3,440.94,0.271,1322.82,964.65,760.37,204.27,
ORD10814,2024-04-04,East,Store,CUST267,Clothing,4,260.95,0.309,1043.81,720.96,565.23,155.74,
ORD10815,2024-04-10,South,Store,CUST153,Sports,3,382.35,0.198,1147.05,920.02,640.92,279.1,Other
ORD10816,2023-03-13,North,Online,CUST339,Clothing,4,328.2,0.108,1312.79,1171.01,708.12,462.89,
ORD10817,2023-02-13,East,Store,CUST455,Beauty,6,253.91,0.071,1523.46,1415.67,1102.57,313.1,Damaged
ORD10818,2024-07-26,North,Store,CUST391,Sports,1,187.18,0.178,187.18,153.81,113.3,40.51,
ORD10819,2024-11-13,South,Online,CUST339,Sports,5,38.23,0.159,191.16,160.79,127.72,33.07,
ORD10820,2024-12-11,South,Online,CUST162,Clothing,6,407.2,0.207,2443.19,1936.78,1198.83,737.95,
ORD10821,2023-08-08,East,Store,CUST385,Furniture,2,460.81,0.389,921.61,563.47,402.23,161.25,
ORD10822,2024-02-12,North,Online,CUST326,Electronics,2,327.41,0.088,654.81,597.28,466.54,130.74,
ORD10823,2023-12-27,South,Online,CUST346,Clothing,6,218.62,0.08,1311.7,1206.31,702.59,503.72,
ORD10824,2024-08-08,South,Partner,CUST226,Sports,5,330.89,0.368,1654.47,1044.99,794.61,250.37,
ORD10825,2023-01-18,West,Store,CUST187,Electronics,6,38.32,0.251,229.92,172.19,126.38,45.81,
ORD10826,2024-03-10,South,Online,CUST142,Beauty,4,437.16,0.375,1748.65,1092.66,735.12,357.54,
ORD10827,2024-07-15,West,Online,CUST157,Clothing,1,318.15,0.32,318.15,216.34,154.21,62.13,
ORD10828,2023-06-10,South,Online,CUST496,Electronics,4,442.54,0.038,1770.16,1703.22,1093.42,609.79,
ORD10829,2024-05-14,East,Partner,CUST141,Clothing,3,465.04,0.092,1395.12,1266.81,726.13,540.68,
ORD10830,2024-11-18,South,Store,CUST169,Clothing,3,304.32,0.273,912.97,663.9,413.98,249.92,
ORD10831,2023-11-03,North,Online,CUST485,Electronics,5,235.43,0.083,1177.15,1079.59,713.68,365.91,
ORD10832,2023-03-11,North,Online,CUST355,Beauty,3,359.14,0.153,1077.43,912.93,502.18,410.75,
ORD10833,2024-07-29,West,Store,CUST297,Clothing,7,168.74,0.137,1181.15,1019.8,609.24,410.55,
ORD10834,2024-10-07,South,Store,CUST193,Clothing,4,167.01,0.332,668.03,446.36,288.85,157.51,Damaged
ORD10835,2024-07-25,West,Partner,CUST155,Furniture,5,235.4,0.394,1177.0,712.97,516.01,196.96,
ORD10836,2023-02-08,North,Online,CUST480,Sports,1,359.87,0.147,359.87,306.95,200.02,106.92,
ORD10837,2024-06-20,East,Online,CUST338,Clothing,2,219.78,0.337,439.57,291.38,176.17,115.21,
ORD10838,2024-06-06,West,Online,CUST216,Clothing,4,101.09,0.185,404.36,329.43,181.85,147.58,
ORD10839,2024-10-06,West,Online,CUST450,Furniture,2,427.61,0.35,855.21,555.92,349.65,206.27,
ORD10840,2024-01-29,North,Store,CUST441,Electronics,6,113.57,0.395,681.4,412.37,257.64,154.73,
ORD10841,2023-02-20,North,Store,CUST455,Clothing,4,41.74,0.343,166.96,109.61,74.93,34.68,Size/Fit
ORD10842,2024-09-30,East,Store,CUST169,Clothing,3,331.9,0.095,995.69,901.3,590.73,310.58,
ORD10843,2023-12-17,East,Online,CUST478,Furniture,1,408.32,0.036,408.32,393.63,242.69,150.93,Late Delivery
ORD10844,2023-04-12,South,Store,CUST255,Electronics,7,237.01,0.231,1659.09,1276.15,929.04,347.12,
ORD10845,2023-07-16,South,Online,CUST173,Sports,2,213.92,0.36,427.84,273.74,213.23,60.5,
ORD10846,2023-06-26,West,Store,CUST260,Electronics,5,103.29,0.251,516.46,386.99,302.55,84.45,
ORD10847,2024-12-31,South,Online,CUST151,Beauty,7,241.99,0.266,1693.93,1243.2,933.89,309.31,Damaged
ORD10848,2023-07-16,East,Online,CUST348,Sports,1,185.87,0.206,185.87,147.58,82.08,65.5,
ORD10849,2024-09-29,North,Partner,CUST186,Clothing,5,484.18,0.008,2420.89,2401.19,1868.63,532.55,
ORD10850,2024-11-12,East,Online,CUST222,Beauty,6,108.02,0.077,648.09,598.19,397.63,200.55,
ORD10851,2024-11-06,East,Store,CUST468,Electronics,6,331.92,0.371,1991.49,1252.44,707.79,544.65,
ORD10852,2023-05-19,North,Store,CUST488,Electronics,7,299.55,0.07,2096.83,1949.64,1271.2,678.44,
ORD10853,2024-04-26,East,Store,CUST367,Furniture,5,216.13,0.237,1080.66,824.08,651.48,172.6,
ORD10854,2024-01-11,North,Online,CUST490,Electronics,7,259.34,0.4,1815.38,1090.06,652.48,437.58,
ORD10855,2024-08-03,West,Store,CUST332,Electronics,2,373.66,0.216,747.32,585.84,365.71,220.13,Damaged
ORD10856,2023-12-17,South,Store,CUST132,Beauty,4,407.93,0.273,1631.7,1185.55,727.5,458.05,
ORD10857,2023-05-19,East,Online,CUST332,Clothing,1,137.61,0.325,137.61,92.9,61.76,31.14,
ORD10858,2024-09-07,South,Partner,CUST222,Furniture,5,218.91,0.296,1094.57,770.8,546.91,223.89,
ORD10859,2024-12-16,South,Online,CUST317,Furniture,1,174.83,0.335,174.83,116.29,68.99,47.3,
ORD10860,2023-06-05,South,Partner,CUST195,Clothing,3,23.13,0.021,69.4,67.94,48.45,19.48,
ORD10861,2024-01-30,East,Online,CUST291,Furniture,3,181.95,0.137,545.85,470.95,260.44,210.51,
ORD10862,2024-01-18,East,Online,CUST391,Clothing,7,347.1,0.105,2429.7,2175.47,1365.59,809.88,Damaged
ORD10863,2023-05-09,South,Online,CUST132,Electronics,6,107.51,0.145,645.07,551.78,430.72,121.06,
ORD10864,2024-01-13,South,Store,CUST278,Clothing,6,151.19,0.227,907.16,700.88,539.84,161.04,
ORD10865,2023-01-02,North,Online,CUST121,Beauty,5,190.16,0.377,950.82,592.0,355.08,236.93,
ORD10866,2023-10-06,North,Store,CUST412,Clothing,6,491.85,0.163,2951.13,2468.7,1470.29,998.41,
ORD10867,2024-04-01,North,Online,CUST223,Beauty,2,135.29,0.18,270.59,221.91,130.35,91.56,Size/Fit
ORD10868,2023-01-08,South,Online,CUST213,Clothing,2,412.38,0.247,824.75,620.9,473.17,147.73,
ORD10869,2023-02-28,North,Store,CUST498,Electronics,7,342.96,0.012,2400.69,2371.66,1577.45,794.21,Late Delivery
ORD10870,2024-12-27,East,Store,CUST367,Clothing,1,209.06,0.311,209.06,144.12,109.15,34.97,Late Delivery
ORD10871,2023-10-15,South,Online,CUST177,Clothing,1,336.32,0.189,336.32,272.7,183.74,88.96,
ORD10872,2023-08-08,North,Online,CUST490,Furniture,5,480.61,0.366,2403.06,1522.65,1142.45,380.2,
ORD10873,2023-03-28,East,Store,CUST429,Clothing,7,176.58,0.243,1236.07,935.42,568.48,366.94,
ORD10874,2023-11-21,North,Store,CUST405,Clothing,6,105.59,0.255,633.56,472.16,354.55,117.61,
ORD10875,2023-12-03,West,Store,CUST210,Sports,4,30.3,0.194,121.19,97.71,71.65,26.06,
ORD10876,2023-02-09,East,Store,CUST227,Beauty,2,227.07,0.099,454.15,409.13,253.13,156.0,
ORD10877,2024-05-20,South,Store,CUST194,Furniture,4,109.52,0.384,438.1,270.0,159.22,110.78,
ORD10878,2023-04-14,West,Store,CUST405,Electronics,3,204.84,0.011,614.51,607.6,369.58,238.02,
ORD10879,2023-12-27,East,Store,CUST234,Clothing,5,163.88,0.11,819.38,729.24,494.07,235.16,
ORD10880,2023-10-04,South,Partner,CUST470,Beauty,7,396.28,0.076,2773.94,2561.85,1600.99,960.85,
ORD10881,2023-07-09,North,Store,CUST268,Sports,7,105.55,0.189,738.88,599.56,477.53,122.03,Other
ORD10882,2024-05-30,South,Online,CUST297,Sports,5,217.26,0.152,1086.31,921.46,733.05,188.42,
ORD10883,2024-06-02,East,Store,CUST276,Sports,4,374.98,0.304,1499.92,1044.63,820.34,224.29,
ORD10884,2024-09-14,North,Online,CUST142,Furniture,1,389.17,0.394,389.17,235.97,166.09,69.88,Late Delivery
ORD10885,2023-08-26,North,Store,CUST246,Beauty,4,39.1,0.167,156.38,130.2,104.05,26.14,
ORD10886,2024-07-21,North,Partner,CUST481,Electronics,7,146.28,0.18,1023.95,840.05,572.89,267.16,
ORD10887,2024-05-23,West,Store,CUST337,Furniture,1,392.21,0.249,392.21,294.36,173.08,121.27,
ORD10888,2023-05-31,North,Online,CUST171,Sports,5,94.15,0.287,470.77,335.5,237.12,98.37,Size/Fit
ORD10889,2023-09-15,South,Online,CUST199,Sports,2,397.78,0.004,795.57,792.06,476.21,315.84,
ORD10890,2024-01-13,North,Store,CUST273,Beauty,3,410.1,0.323,1230.3,832.68,515.32,317.36,
ORD10891,2024-01-22,North,Online,CUST354,Beauty,3,192.01,0.319,576.04,392.07,292.62,99.45,
ORD10892,2024-10-11,East,Online,CUST232,Sports,3,327.98,0.251,983.94,736.58,495.59,240.98,Size/Fit
ORD10893,2024-07-05,West,Online,CUST470,Sports,3,364.53,0.035,1093.59,1055.6,681.75,373.85,
ORD10894,2023-05-01,South,Store,CUST415,Clothing,1,95.13,0.254,95.13,70.99,51.73,19.26,
ORD10895,2023-11-16,South,Store,CUST425,Beauty,6,44.53,0.338,267.17,176.96,138.77,38.19,
ORD10896,2023-08-19,West,Online,CUST409,Beauty,4,265.09,0.264,1060.37,780.56,620.66,159.9,
ORD10897,2023-04-19,West,Online,CUST358,Clothing,4,17.88,0.126,71.51,62.52,43.84,18.68,
ORD10898,2024-10-24,North,Store,CUST346,Clothing,7,168.77,0.194,1181.38,952.61,575.95,376.65,
ORD10899,2023-07-26,East,Online,CUST187,Furniture,4,280.54,0.153,1122.18,951.05,662.44,288.61,
ORD10900,2023-02-17,East,Store,CUST474,Clothing,4,78.98,0.267,315.92,231.56,147.15,84.41,
ORD10901,2024-03-24,West,Store,CUST179,Sports,3,405.07,0.389,1215.21,742.87,561.61,181.26,
ORD10902,2024-04-11,North,Partner,CUST493,Clothing,1,490.0,0.126,490.0,428.09,260.76,167.32,
ORD10903,2023-03-12,South,Store,CUST128,Electronics,6,303.72,0.147,1822.35,1554.42,1071.7,482.72,
ORD10904,2024-02-28,North,Online,CUST136,Sports,5,481.24,0.151,2406.19,2043.36,1208.25,835.11,
ORD10905,2023-01-04,West,Partner,CUST264,Furniture,7,169.68,0.209,1187.79,940.02,525.19,414.82,
ORD10906,2024-08-18,West,Online,CUST426,Electronics,6,294.14,0.154,1764.86,1492.76,964.72,528.03,
ORD10907,2023-02-08,South,Partner,CUST318,Beauty,2,368.75,0.095,737.5,667.21,475.21,192.0,
ORD10908,2023-07-25,West,Store,CUST354,Clothing,3,63.28,0.043,189.84,181.74,126.69,55.05,Late Delivery
ORD10909,2023-01-15,North,Store,CUST313,Beauty,6,229.11,0.189,1374.67,1115.47,707.05,408.43,
ORD10910,2024-11-17,East,Online,CUST269,Beauty,2,239.85,0.391,479.71,292.08,231.51,60.57,Size/Fit
ORD10911,2023-11-14,West,Online,CUST216,Sports,1,217.8,0.294,217.8,153.84,88.72,65.12,Damaged
ORD10912,2023-10-19,West,Online,CUST183,Furniture,7,410.5,0.372,2873.48,1804.19,1269.26,534.93,
ORD10913,2024-02-14,South,Store,CUST427,Clothing,3,215.29,0.015,645.88,636.37,477.67,158.7,Late Delivery
ORD10914,2024-02-12,West,Online,CUST333,Sports,7,144.02,0.379,1008.16,625.71,440.75,184.95,
ORD10915,2023-07-05,North,Partner,CUST418,Electronics,2,143.43,0.248,286.87,215.84,121.73,94.11,
ORD10916,2023-12-07,North,Partner,CUST153,Furniture,3,418.28,0.351,1254.83,814.93,617.72,197.21,
ORD10917,2024-10-16,West,Online,CUST271,Beauty,6,142.3,0.139,853.79,735.45,558.1,177.34,Other
ORD10918,2024-05-13,West,Online,CUST232,Beauty,2,228.0,0.131,455.99,396.46,283.28,113.17,
ORD10919,2023-02-17,North,Store,CUST196,Furniture,4,187.14,0.227,748.57,578.42,441.17,137.24,
ORD10920,2023-07-08,South,Online,CUST300,Sports,4,37.33,0.068,149.32,139.21,84.06,55.15,
ORD10921,2024-10-21,East,Online,CUST486,Sports,6,274.38,0.12,1646.28,1448.34,1016.11,432.24,
ORD10922,2024-11-01,North,Online,CUST465,Sports,4,118.14,0.385,472.57,290.5,164.57,125.92,Late Delivery
ORD10923,2024-02-03,North,Online,CUST186,Furniture,3,492.89,0.198,1478.68,1185.6,860.1,325.5,
ORD10924,2023-01-14,East,Online,CUST332,Electronics,5,260.57,0.172,1302.87,1079.01,604.06,474.95,
ORD10925,2024-07-23,North,Partner,CUST363,Electronics,4,297.28,0.121,1189.12,1044.75,651.78,392.97,
ORD10926,2023-04-16,South,Online,CUST212,Electronics,5,439.47,0.026,2197.34,2140.45,1515.04,625.41,
ORD10927,2023-04-30,North,Online,CUST100,Clothing,3,71.08,0.135,213.25,184.56,105.78,78.78,Size/Fit
ORD10928,2023-05-10,North,Store,CUST320,Furniture,3,486.74,0.284,1460.23,1045.69,816.44,229.25,
ORD10929,2023-06-25,South,Store,CUST438,Clothing,1,494.49,0.043,494.49,473.23,308.94,164.29,
ORD10930,2024-08-20,East,Partner,CUST175,Electronics,7,37.13,0.234,259.91,199.16,120.56,78.61,
ORD10931,2024-03-13,North,Partner,CUST397,Electronics,3,406.43,0.288,1219.29,868.43,540.17,328.26,
ORD10932,2024-08-11,South,Store,CUST100,Electronics,7,194.09,0.323,1358.61,919.94,511.81,408.14,
ORD10933,2024-08-27,South,Partner,CUST229,Clothing,5,161.07,0.338,805.34,532.81,316.12,216.69,Other
ORD10934,2024-02-05,North,Store,CUST270,Electronics,2,25.63,0.271,51.26,37.35,26.3,11.05,
ORD10935,2024-09-26,West,Store,CUST320,Beauty,1,77.34,0.078,77.34,71.3,46.85,24.45,Size/Fit
ORD10936,2023-02-21,South,Store,CUST189,Clothing,7,132.67,0.216,928.69,727.69,400.63,327.06,
ORD10937,2023-08-29,North,Online,CUST124,Beauty,5,186.51,0.1,932.53,839.52,568.93,270.59,
ORD10938,2023-11-17,East,Store,CUST473,Sports,3,480.48,0.207,1441.44,1143.45,839.28,304.17,Late Delivery
ORD10939,2023-02-05,North,Store,CUST299,Clothing,6,347.7,0.227,2086.22,1613.14,924.4,688.74,
ORD10940,2024-08-11,East,Store,CUST465,Electronics,4,59.88,0.397,239.5,144.39,97.32,47.08,
ORD10941,2024-05-03,East,Partner,CUST251,Clothing,5,451.37,0.203,2256.87,1797.69,1240.23,557.46,
ORD10942,2024-02-13,West,Partner,CUST350,Clothing,5,237.54,0.22,1187.69,926.13,584.65,341.47,
ORD10943,2023-06-30,West,Online,CUST233,Clothing,2,313.52,0.041,627.04,601.44,414.6,186.84,
ORD10944,2024-12-07,South,Store,CUST164,Clothing,6,462.47,0.246,2774.83,2092.04,1203.76,888.28,
ORD10945,2024-07-12,East,Online,CUST137,Electronics,5,177.92,0.091,889.61,808.34,451.87,356.47,Damaged
ORD10946,2024-07-16,South,Store,CUST316,Electronics,4,321.43,0.337,1285.7,853.02,544.38,308.64,Late Delivery
ORD10947,2024-11-19,East,Online,CUST189,Electronics,1,43.74,0.056,43.74,41.28,31.82,9.46,
ORD10948,2023-03-10,South,Online,CUST319,Furniture,5,466.2,0.053,2331.02,2208.38,1453.19,755.2,
ORD10949,2023-02-08,West,Partner,CUST391,Sports,6,93.6,0.035,561.61,542.0,368.28,173.72,
ORD10950,2024-05-29,North,Store,CUST160,Electronics,4,275.86,0.071,1103.43,1025.47,804.2,221.27,
ORD10951,2024-06-01,West,Store,CUST295,Electronics,4,86.51,0.015,346.04,340.76,223.43,117.34,Damaged
ORD10952,2023-01-23,South,Store,CUST221,Clothing,7,202.15,0.004,1415.08,1408.73,986.83,421.9,
ORD10953,2023-05-07,West,Store,CUST382,Clothing,2,267.91,0.192,535.82,433.07,330.42,102.64,
ORD10954,2024-06-12,West,Partner,CUST347,Clothing,3,75.22,0.124,225.66,197.72,139.27,58.45,
ORD10955,2023-04-27,North,Partner,CUST288,Clothing,3,474.32,0.177,1422.97,1171.36,891.21,280.15,
ORD10956,2023-04-10,South,Partner,CUST113,Beauty,6,129.57,0.359,777.41,498.04,339.38,158.66,
ORD10957,2023-05-25,North,Store,CUST425,Electronics,7,453.36,0.303,3173.54,2211.8,1224.0,987.8,
ORD10958,2024-10-20,South,Online,CUST437,Furniture,4,461.46,0.286,1845.85,1317.2,841.83,475.38,
ORD10959,2024-03-05,West,Store,CUST213,Clothing,7,478.28,0.11,3347.96,2981.11,2025.37,955.73,
ORD10960,2023-03-30,South,Online,CUST454,Beauty,3,157.24,0.153,471.71,399.55,247.41,152.14,
ORD10961,2023-09-29,East,Store,CUST112,Furniture,7,230.82,0.084,1615.71,1480.22,824.63,655.59,
ORD10962,2023-02-09,North,Online,CUST241,Furniture,2,357.17,0.176,714.33,588.57,337.42,251.15,
ORD10963,2023-10-10,South,Store,CUST390,Sports,1,267.18,0.055,267.18,252.45,169.69,82.77,
ORD10964,2024-09-10,North,Online,CUST226,Clothing,6,120.87,0.273,725.22,527.01,328.8,198.21,
ORD10965,2023-12-24,South,Partner,CUST424,Beauty,2,426.77,0.254,853.53,636.62,431.26,205.37,
ORD10966,2024-05-27,West,Online,CUST486,Clothing,1,182.97,0.385,182.97,112.5,75.6,36.9,Damaged
ORD10967,2023-07-04,East,Online,CUST483,Clothing,3,424.51,0.022,1273.52,1245.59,854.44,391.14,
ORD10968,2024-07-08,West,Partner,CUST228,Electronics,6,233.4,0.374,1400.43,877.0,495.1,381.91,
ORD10969,2023-02-06,West,Store,CUST129,Furniture,5,170.69,0.153,853.47,722.58,513.44,209.14,
ORD10970,2023-11-05,North,Store,CUST402,Beauty,1,431.67,0.253,431.67,322.37,236.45,85.93,
ORD10971,2024-11-16,West,Store,CUST478,Clothing,5,90.96,0.192,454.78,367.4,258.62,108.78,
ORD10972,2024-01-26,South,Store,CUST312,Electronics,1,438.66,0.17,438.66,364.24,203.22,161.02,
ORD10973,2023-05-01,North,Partner,CUST308,Electronics,1,379.03,0.284,379.03,271.4,190.23,81.17,
ORD10974,2024-01-14,East,Store,CUST486,Furniture,1,63.82,0.002,63.82,63.72,47.58,16.14,Other
ORD10975,2023-07-25,North,Store,CUST395,Furniture,5,453.49,0.002,2267.46,2264.01,1574.04,689.98,
ORD10976,2024-03-13,East,Online,CUST153,Clothing,6,410.39,0.185,2462.36,2005.75,1375.72,630.03,
