Year,Month,Region,Channel,NewSales,AvgSaleValue,MarketingCost,OperationalCost,CustomerSatisfaction,TotalRevenue,Profit,ROI,CostPerSale
2023,7,North,Partner,625,635.4,73650.55,56755.65,7.9,397125.0,266718.8,362.14,90.81
2023,7,South,Online,368,321.3,45121.47,54933.83,8.19,118238.4,18183.1,40.3,149.28
2023,8,West,Retail,694,731.29,14746.96,34207.6,7.66,507515.26,458560.7,3109.53,49.29
2023,8,West,Retail,647,545.81,53381.56,48289.0,8.67,353139.07,251468.51,471.08,74.64
2023,8,West,Partner,276,1005.43,35372.65,7197.46,6.01,277498.68,234928.57,664.15,26.08
2023,8,North,Retail,696,592.9,13630.05,39929.42,7.81,412658.4,359098.93,2634.61,57.37
2023,8,East,Retail,916,356.2,55417.36,63098.95,7.68,326279.2,207762.89,374.91,68.89
2023,8,South,Online,172,1018.38,16187.85,51157.17,7.19,175161.36,107816.34,666.03,297.43
2023,8,East,Retail,293,330.97,98534.04,76287.77,8.32,96974.21,-77847.6,-79.01,260.37
2023,8,North,Retail,434,1165.3,52928.51,62860.5,8.59,505740.2,389951.19,736.75,144.84
2023,8,East,Online,671,1100.26,99891.36,19018.05,6.63,738274.46,619365.05,620.04,28.34
2023,8,North,Retail,195,201.11,55941.41,68121.16,5.94,39216.45,-84846.12,-151.67,349.34
2023,8,South,Partner,774,600.7,95919.97,27213.26,7.18,464941.8,341808.57,356.35,35.16
2023,8,South,Online,843,351.43,15481.5,23476.12,8.46,296255.49,257297.87,1661.97,27.85
2023,8,West,Retail,310,999.78,20115.73,55937.88,7.86,309931.8,233878.19,1162.66,180.44
2023,8,North,Online,254,380.89,12394.75,36221.37,8.54,96746.06,48129.94,388.31,142.6
2023,8,East,Online,519,825.68,95114.36,21151.95,7.32,428527.92,312261.61,328.3,40.76
2023,8,North,Retail,337,483.28,99246.19,8522.33,7.03,162865.36,55096.84,55.52,25.29
2023,8,North,Partner,255,1079.91,32123.67,49436.22,8.7,275377.05,193817.16,603.35,193.87
2023,8,North,Retail,381,1087.47,84874.74,38336.0,7.4,414326.07,291115.33,342.99,100.62
2023,8,West,Online,613,948.96,12922.37,62034.85,6.94,581712.48,506755.26,3921.53,101.2
2023,9,North,Retail,137,702.43,16740.63,67015.09,8.01,96232.91,12477.19,74.53,489.16
2023,9,South,Partner,402,603.21,20728.94,38916.13,6.4,242490.42,182845.35,882.08,96.81
2023,9,North,Partner,435,453.03,14914.93,25103.54,6.63,197068.05,157049.58,1052.97,57.71
2023,9,East,Retail,850,678.53,13542.57,35811.23,6.74,576750.5,527396.7,3894.36,42.13
2023,9,North,Retail,770,865.06,91863.59,39495.65,7.34,666096.2,534736.96,582.1,51.29
2023,9,East,Partner,674,705.93,47002.99,18374.86,8.52,475796.82,410418.97,873.18,27.26
2023,9,North,Partner,616,1083.27,31749.3,38139.03,8.97,667294.32,597405.99,1881.64,61.91
2023,9,South,Partner,787,795.23,98863.16,6209.35,8.22,625846.01,520773.5,526.76,7.89
2023,9,East,Online,639,798.56,44655.23,46840.94,6.06,510279.84,418783.67,937.82,73.3
2023,9,South,Retail,290,1157.95,64933.85,11484.31,7.37,335805.5,259387.34,399.46,39.6
2023,9,West,Retail,833,333.01,73294.95,34462.93,8.5,277397.33,169639.45,231.45,41.37
2023,9,East,Online,426,775.06,33865.37,76017.72,5.12,330175.56,220292.47,650.49,178.45
2023,9,East,Partner,328,1097.0,17955.73,33260.8,7.11,359816.0,308599.47,1718.67,101.4
2023,9,North,Partner,276,253.63,24626.0,70868.94,7.18,70001.88,-25493.06,-103.52,256.77
2023,9,West,Retail,420,1061.45,14037.45,25276.14,8.18,445809.0,406495.41,2895.79,60.18
2023,9,South,Online,549,306.8,11195.31,46991.79,9.49,168433.2,110246.1,984.75,85.6
2023,9,North,Partner,317,446.96,66414.96,33737.34,6.92,141686.32,41534.02,62.54,106.43
2023,9,East,Partner,951,497.98,86728.84,41560.09,6.37,473578.98,345290.05,398.13,43.7
2023,9,South,Online,762,943.91,23613.79,19185.4,10.0,719259.42,676460.23,2864.68,25.18
2023,9,North,Retail,594,200.94,27792.13,49160.77,8.85,119358.36,42405.46,152.58,82.76
2023,9,South,Online,712,969.75,23106.58,36785.61,7.56,690462.0,630569.81,2728.96,51.67
2023,10,North,Retail,921,270.11,11080.27,52866.83,8.59,248771.31,184824.21,1668.05,57.4
2023,10,West,Online,902,877.44,85074.77,76377.68,8.14,791450.88,629998.43,740.52,84.68
2023,10,East,Online,513,284.13,62354.94,53822.88,8.19,145758.69,29580.87,47.44,104.92
2023,10,South,Retail,333,424.32,22032.61,7088.08,7.7,141298.56,112177.87,509.14,21.29
2023,10,East,Online,479,889.09,97003.55,79763.7,7.82,425874.11,249106.86,256.8,166.52
2023,10,West,Online,298,1046.89,37441.28,62476.35,6.78,311973.22,212055.59,566.37,209.65
2023,10,West,Partner,734,776.88,90454.02,56238.17,8.46,570229.92,423537.73,468.24,76.62
2023,10,South,Retail,139,225.69,18320.46,13812.64,6.07,31370.91,-762.19,-4.16,99.37
2023,10,West,Online,303,320.45,65821.14,72219.25,7.32,97096.35,-40944.04,-62.2,238.35
2023,10,North,Online,554,801.81,10884.48,14878.22,5.55,444202.74,418440.04,3844.37,26.86
2023,10,North,Partner,306,1135.94,61961.81,10664.53,6.46,347597.64,274971.3,443.78,34.85
2023,10,East,Retail,438,639.86,72247.91,75009.13,6.99,280258.68,133001.64,184.09,171.25
2023,10,North,Online,158,884.31,63791.41,64976.89,7.17,139720.98,10952.68,17.17,411.25
2023,10,South,Retail,929,1030.62,83754.61,17521.26,7.19,957445.98,856170.11,1022.24,18.86
2023,10,North,Online,759,409.69,23148.69,67094.37,7.69,310954.71,220711.65,953.45,88.4
2023,10,South,Partner,837,1002.4,83445.11,48933.37,8.36,839008.8,706630.32,846.82,58.46
2023,10,South,Online,226,920.38,62794.16,73311.82,6.8,208005.88,71899.9,114.5,324.39
2023,10,South,Online,880,952.11,47703.13,19345.8,6.01,837856.8,770807.87,1615.84,21.98
2023,10,East,Retail,924,1128.81,98921.26,17163.75,9.17,1043020.44,926935.43,937.04,18.58
2023,10,South,Online,819,1194.33,89145.38,24861.22,6.33,978156.27,864149.67,969.37,30.36
2023,10,North,Partner,916,1105.3,93904.02,33494.32,6.02,1012454.8,885056.46,942.51,36.57
2023,10,South,Online,127,323.85,68343.13,32676.33,7.94,41128.95,-59890.51,-87.63,257.29
2023,10,West,Partner,474,963.52,83316.26,17217.7,7.2,456708.48,356174.52,427.5,36.32
2023,10,South,Online,672,962.17,67366.22,54067.68,7.44,646578.24,525144.34,779.54,80.46
2023,11,South,Partner,162,554.67,49394.51,51468.69,6.76,89856.54,-11006.66,-22.28,317.71
2023,11,South,Online,695,952.4,13281.49,15708.92,8.75,661918.0,632927.59,4765.49,22.6
2023,11,West,Partner,955,773.04,78993.64,44445.99,8.74,738253.2,614813.57,778.31,46.54
2023,11,North,Partner,252,525.21,96964.69,65659.96,9.73,132352.92,-30271.73,-31.22,260.56
2023,11,East,Partner,857,1070.69,34801.01,47371.45,8.46,917581.33,835408.87,2400.53,55.28
2023,11,East,Online,116,1024.35,15165.27,16767.7,9.0,118824.6,86891.63,572.96,144.55
2023,11,West,Partner,728,1050.57,51119.93,9770.11,6.16,764814.96,703924.92,1377.01,13.42
2023,11,East,Online,747,1049.45,18702.51,36827.9,8.05,783939.15,728408.74,3894.71,49.3
2023,11,North,Partner,221,879.63,17431.49,6861.29,7.34,194398.23,170105.45,975.85,31.05
2023,11,South,Retail,161,793.46,96990.26,10655.91,9.08,127747.06,20100.89,20.72,66.19
2023,11,West,Retail,300,602.03,33186.88,42708.76,6.29,180609.0,104713.36,315.53,142.36
2023,11,South,Retail,829,286.03,38889.73,75242.77,6.74,237118.87,122986.37,316.24,90.76
2023,11,East,Partner,306,902.11,12731.84,11405.19,8.47,276045.66,251908.63,1978.57,37.27
2023,11,South,Retail,557,596.31,52699.14,47140.77,7.01,332144.67,232304.76,440.81,84.63
2023,11,North,Online,954,754.69,14437.81,10555.62,7.56,719974.26,694980.83,4813.62,11.06
2023,11,East,Partner,113,866.52,12218.0,72931.76,8.31,97916.76,12767.0,104.49,645.41
2023,11,South,Retail,730,408.32,67640.25,51500.1,7.94,298073.6,178933.25,264.54,70.55
2023,11,East,Partner,211,1011.87,72259.99,62247.12,8.66,213504.57,78997.46,109.32,295.01
2023,11,East,Partner,317,1176.56,84070.32,62843.23,6.71,372969.52,226055.97,268.89,198.24
2023,11,South,Partner,505,1038.85,30971.71,42317.46,8.63,524619.25,451330.08,1457.23,83.8
2023,11,East,Online,880,544.09,54313.03,56695.95,7.83,478799.2,367790.22,677.17,64.43
2023,11,West,Retail,364,432.73,96904.88,75019.49,6.4,157513.72,-14410.65,-14.87,206.1
2023,11,West,Retail,203,260.23,51360.67,42869.96,6.63,52826.69,-41403.94,-80.61,211.18
2023,11,North,Online,182,577.05,87053.83,14867.4,7.53,105023.1,3101.87,3.56,81.69
2023,11,West,Online,992,1157.13,15033.37,19180.82,7.49,1147872.96,1113658.77,7407.91,19.34
2023,11,South,Partner,948,396.49,79555.61,41394.17,8.3,375872.52,254922.74,320.43,43.66
2023,12,East,Online,639,426.08,94185.5,23499.23,8.59,272265.12,154580.39,164.12,36.78
2023,12,North,Partner,432,495.93,48955.59,11357.46,6.7,214241.76,153928.71,314.43,26.29
2023,12,West,Online,950,289.88,96585.26,64931.16,8.18,275386.0,113869.58,117.9,68.35
2023,12,North,Partner,903,505.74,31446.07,47669.11,6.84,456683.22,377568.04,1200.68,52.79
2023,12,East,Partner,815,396.25,97006.08,49729.52,7.14,322943.75,176208.15,181.65,61.02
2023,12,North,Partner,435,785.56,96996.0,14679.88,6.87,341718.6,230042.72,237.17,33.75
2023,12,West,Retail,524,705.7,49521.76,9105.87,7.68,369786.8,311159.17,628.33,17.38
2023,12,South,Retail,474,1189.51,13581.74,37493.82,7.64,563827.74,512752.18,3775.31,79.1
2023,12,West,Retail,112,377.08,27324.38,58233.88,7.84,42232.96,-43325.3,-158.56,519.95
2023,12,South,Online,933,298.42,19169.09,41166.89,7.23,278425.86,218089.88,1137.72,44.12
2023,12,West,Retail,618,599.33,41465.3,11405.64,5.12,370385.94,317515.0,765.74,18.46
2023,12,West,Retail,306,335.22,62088.08,10828.43,8.16,102577.32,29660.81,47.77,35.39
2023,12,West,Partner,538,764.59,44455.01,31986.87,7.6,411349.42,334907.54,753.36,59.46
2023,12,West,Online,105,1058.51,18420.35,53453.52,7.87,111143.55,39269.68,213.19,509.08
2023,12,East,Retail,865,804.31,56621.38,44017.29,6.8,695728.15,595089.48,1051.0,50.89
2023,12,East,Retail,112,985.06,50218.68,7114.35,8.31,110326.72,52993.69,105.53,63.52
2023,12,North,Partner,593,488.97,86795.63,23353.67,6.75,289959.21,179809.91,207.16,39.38
2023,12,West,Partner,990,1167.27,46666.71,41993.56,8.27,1155597.3,1066937.03,2286.29,42.42
2024,1,West,Retail,287,361.22,66104.16,61769.51,8.77,103670.14,-24203.53,-36.61,215.22
2024,1,North,Partner,554,835.41,15575.19,37408.72,5.63,462817.14,409833.23,2631.32,67.52
2024,1,North,Partner,410,472.0,87856.4,44319.1,8.27,193520.0,61344.5,69.82,108.1
2024,1,East,Partner,812,1005.65,84660.92,44753.93,7.95,816587.8,687172.95,811.68,55.12
2024,1,East,Online,305,1117.27,35082.49,68399.75,7.56,340767.35,237285.11,676.36,224.26
2024,1,West,Partner,578,1145.92,23906.87,67643.3,6.58,662341.76,570791.59,2387.56,117.03
2024,1,East,Retail,613,257.03,57348.46,28126.41,7.86,157559.39,72084.52,125.7,45.88
2024,1,West,Online,483,452.31,38866.02,59410.11,8.51,218465.73,120189.6,309.24,123.0
2024,1,West,Online,721,558.62,70918.5,54932.39,7.34,402765.02,276914.13,390.47,76.19
2024,1,South,Retail,776,539.31,29218.86,29046.49,8.42,418504.56,360239.21,1232.9,37.43
2024,1,South,Retail,697,1075.13,73685.85,66780.83,7.33,749365.61,608898.93,826.34,95.81
2024,1,North,Partner,537,593.15,85935.59,65832.84,6.5,318521.55,166753.12,194.04,122.59
2024,1,South,Online,998,935.03,77934.47,41880.35,8.62,933159.94,813345.12,1043.63,41.96
2024,1,West,Retail,335,799.3,36533.55,22228.72,8.08,267765.5,209003.23,572.09,66.35
2024,1,East,Partner,148,291.42,50759.5,20042.35,5.75,43130.16,-27671.69,-54.52,135.42
2024,1,North,Online,319,1145.02,25656.73,50285.23,6.95,365261.38,289319.42,1127.66,157.63
2024,1,South,Partner,727,254.73,96925.3,14186.11,6.73,185188.71,74077.3,76.43,19.51
2024,1,East,Partner,197,235.59,11768.63,63100.47,5.28,46411.23,-28457.87,-241.81,320.31
2024,1,North,Online,962,448.6,79465.24,57448.47,6.89,431553.2,294639.49,370.78,59.72
2024,1,West,Retail,387,1109.2,21922.36,47431.05,7.59,429260.4,359906.99,1641.73,122.56
2024,1,South,Retail,729,1138.06,54128.12,8291.08,9.31,829645.74,767226.54,1417.43,11.37
2024,1,North,Retail,974,572.08,99021.28,54118.03,8.4,557205.92,404066.61,408.06,55.56
2024,1,North,Online,648,1140.99,25130.63,25083.07,7.52,739361.52,689147.82,2742.26,38.71
2024,1,West,Retail,434,797.31,16527.01,23742.63,7.82,346032.54,305762.9,1850.08,54.71
2024,1,North,Online,159,366.26,44083.3,6728.53,7.74,58235.34,7423.51,16.84,42.32
2024,2,West,Online,284,811.83,93038.06,68865.29,8.22,230559.72,68656.37,73.79,242.48
2024,2,West,Partner,771,1174.69,91794.38,7814.65,9.49,905685.99,806076.96,878.13,10.14
2024,2,West,Retail,181,748.15,78570.09,40583.99,9.37,135415.15,16261.07,20.7,224.22
2024,2,South,Retail,705,817.11,88035.42,48619.16,6.87,576062.55,439407.97,499.13,68.96
2024,2,North,Online,334,681.28,51252.71,37075.18,8.23,227547.52,139219.63,271.63,111.0
2024,2,East,Partner,825,1145.97,42405.39,40054.05,6.95,945425.25,862965.81,2035.04,48.55
2024,2,North,Retail,322,777.12,48064.92,8634.82,8.66,250232.64,193532.9,402.65,26.82
2024,2,South,Online,927,213.86,70686.42,15237.73,6.89,198248.22,112324.07,158.9,16.44
2024,2,South,Retail,944,503.39,46467.74,45245.56,8.46,475200.16,383486.86,825.28,47.93
2024,2,East,Online,175,368.86,55544.02,41531.19,6.95,64550.5,-32524.71,-58.56,237.32
2024,2,North,Online,206,1066.04,66029.23,66707.02,7.08,219604.24,86867.99,131.56,323.82
2024,2,West,Online,714,1186.9,95243.76,35819.97,7.05,847446.6,716382.87,752.16,50.17
2024,2,West,Online,811,387.12,11527.22,35717.07,6.07,313954.32,266710.03,2313.74,44.04
2024,2,South,Retail,700,255.74,79827.86,10849.54,6.87,179018.0,88340.6,110.66,15.5
2024,2,West,Partner,998,586.81,28448.13,17053.5,5.47,585636.38,540134.75,1898.67,17.09
2024,2,North,Online,104,541.85,51973.71,75803.1,6.43,56352.4,-71424.41,-137.42,728.88
2024,2,South,Retail,459,834.74,75099.73,75933.1,9.59,383145.66,232112.83,309.07,165.43
2024,2,West,Partner,642,442.35,28910.6,18109.0,7.53,283988.7,236969.1,819.66,28.21
2024,2,West,Partner,628,630.35,14610.19,49783.75,6.72,395859.8,331465.86,2268.73,79.27
2024,2,North,Retail,338,1153.12,27134.36,34278.23,8.55,389754.56,328341.97,1210.06,101.41
2024,2,East,Partner,669,1169.82,68565.19,22065.04,7.29,782609.58,691979.35,1009.23,32.98
2024,3,South,Online,594,1068.41,37086.97,77631.43,6.93,634635.54,519917.14,1401.89,130.69
2024,3,East,Online,549,228.65,39355.32,23018.38,6.5,125528.85,63155.15,160.47,41.93
2024,3,North,Online,117,506.43,28818.76,31757.79,8.65,59252.31,-1324.24,-4.6,271.43
2024,3,West,Retail,306,530.28,81802.42,77661.1,6.22,162265.68,2802.16,3.43,253.79
2024,3,South,Online,743,725.47,35110.75,20884.86,6.62,539024.21,483028.6,1375.73,28.11
2024,3,South,Online,499,731.87,80360.18,71094.36,9.37,365203.13,213748.59,265.99,142.47
2024,3,East,Online,477,756.46,17972.05,15379.82,8.27,360831.42,327479.55,1822.16,32.24
2024,3,South,Retail,890,595.94,29582.91,64560.09,8.24,530386.6,436243.6,1474.65,72.54
2024,3,North,Retail,750,1025.93,33173.13,79462.41,8.41,769447.5,656811.96,1979.95,105.95
2024,3,North,Partner,950,757.87,14959.14,70606.03,6.82,719976.5,634411.33,4240.96,74.32
2024,3,North,Online,192,277.19,71426.06,28463.35,9.0,53220.48,-46668.93,-65.34,148.25
2024,3,East,Online,306,342.56,90174.89,36973.87,7.22,104823.36,-22325.4,-24.76,120.83
2024,3,North,Partner,538,440.67,14410.42,77601.66,6.84,237080.46,145068.38,1006.69,144.24
2024,3,East,Online,449,557.81,24985.32,19332.92,7.99,250456.69,206138.45,825.04,43.06
2024,3,West,Partner,372,364.29,55289.84,14830.99,6.0,135515.88,65395.05,118.28,39.87
2024,3,West,Online,825,1155.45,16560.86,35497.74,5.73,953246.25,901187.65,5441.67,43.03
2024,3,North,Partner,651,623.77,43837.41,21143.29,8.62,406074.27,341093.57,778.09,32.48
2024,3,North,Retail,705,725.05,14905.83,12462.22,8.21,511160.25,483792.2,3245.66,17.68
2024,3,North,Online,756,735.35,46087.33,24061.05,7.96,555924.6,485776.22,1054.03,31.83
2024,4,North,Retail,416,334.58,95353.26,65372.51,7.63,139185.28,-21540.49,-22.59,157.15
2024,4,East,Retail,306,678.49,90600.02,13756.09,8.47,207617.94,103261.83,113.98,44.95
2024,4,East,Online,316,261.45,87249.06,60833.16,6.37,82618.2,-65464.02,-75.03,192.51
2024,4,East,Online,281,934.37,36452.51,22489.07,8.71,262557.97,203616.39,558.58,80.03
2024,4,West,Online,455,716.28,67951.72,26839.73,6.78,325907.4,231115.95,340.12,58.99
2024,4,East,Online,237,332.18,22007.47,21770.19,8.62,78726.66,34949.0,158.81,91.86
2024,4,South,Retail,814,280.11,72702.01,78131.54,7.62,228009.54,77175.99,106.15,95.98
2024,4,East,Retail,904,1156.72,92000.85,44024.27,8.47,1045674.88,909649.76,988.74,48.7
2024,4,North,Online,107,675.09,26793.11,43364.42,7.33,72234.63,2077.1,7.75,405.27
2024,4,North,Retail,820,480.6,15130.21,16739.69,8.31,394092.0,362222.1,2394.03,20.41
2024,4,West,Retail,172,1032.61,28529.38,73130.76,6.61,177608.92,75948.78,266.21,425.18
2024,4,North,Partner,901,410.11,22981.6,75739.69,7.65,369509.11,270787.82,1178.28,84.06
2024,4,West,Partner,615,1061.66,19419.44,75080.81,7.48,652920.9,558420.65,2875.58,122.08
2024,4,East,Online,427,448.79,66412.24,62382.99,8.93,191633.33,62838.1,94.62,146.1
2024,4,East,Retail,378,975.51,53216.52,53607.66,5.54,368742.78,261918.6,492.18,141.82
2024,4,East,Retail,798,557.19,62761.19,74241.78,8.59,444637.62,307634.65,490.17,93.03
2024,4,East,Online,882,389.88,40465.62,61536.03,8.37,343874.16,241872.51,597.72,69.77
2024,4,South,Partner,105,983.16,78863.4,62461.78,7.49,103231.8,-38093.38,-48.3,594.87
2024,4,East,Partner,283,379.09,73031.31,26338.4,6.15,107282.47,7912.76,10.83,93.07
2024,4,West,Retail,989,366.23,34276.82,9980.4,5.71,362201.47,317944.25,927.58,10.09
2024,4,North,Online,542,941.63,53863.73,40308.87,8.5,510363.46,416190.86,772.67,74.37
2024,4,East,Partner,799,386.42,22245.06,19782.95,7.48,308749.58,266721.57,1199.01,24.76
2024,4,North,Partner,701,682.6,32919.74,41010.12,6.87,478502.6,404572.74,1228.97,58.5
2024,5,North,Online,461,1146.76,38623.57,51357.72,7.64,528656.36,438675.07,1135.77,111.41
2024,5,North,Online,947,465.93,53707.09,31956.79,8.31,441235.71,355571.83,662.06,33.75
2024,5,West,Retail,462,594.57,15741.51,29714.78,5.99,274691.34,229235.05,1456.25,64.32
2024,5,South,Online,344,497.29,30549.81,62145.08,6.15,171067.76,78372.87,256.54,180.65
2024,5,North,Online,320,1090.38,89868.21,69088.66,7.54,348921.6,189964.73,211.38,215.9
2024,5,East,Online,685,256.88,28987.29,73014.99,7.57,175962.8,73960.52,255.15,106.59
2024,5,North,Partner,937,654.18,95797.65,72106.07,6.42,612966.66,445062.94,464.59,76.95
2024,5,West,Online,622,775.59,25830.13,24919.07,8.92,482416.98,431667.78,1671.18,40.06
2024,5,South,Online,130,398.64,41865.81,12014.01,8.85,51823.2,-2056.62,-4.91,92.42
2024,5,East,Retail,778,874.89,74894.92,50126.5,7.56,680664.42,555643.0,741.9,64.43
2024,5,North,Retail,906,945.21,22217.13,55027.76,7.87,856360.26,779115.37,3506.82,60.74
2024,5,North,Partner,287,1156.29,66671.52,23093.33,7.1,331855.23,242090.38,363.11,80.46
2024,5,East,Online,444,389.2,11797.56,72470.94,5.74,172804.8,88536.3,750.46,163.22
2024,5,East,Partner,599,607.78,47406.5,42776.88,7.25,364060.22,273876.84,577.72,71.41
2024,5,East,Retail,785,593.12,53729.7,6376.88,7.96,465599.2,405492.62,754.69,8.12
2024,5,East,Partner,782,954.57,46581.64,52191.44,8.39,746473.74,647700.66,1390.46,66.74
2024,5,West,Online,824,545.58,84298.14,23132.34,8.73,449557.92,342127.44,405.85,28.07
2024,5,East,Partner,873,759.74,43601.78,11443.28,6.23,663253.02,608207.96,1394.92,13.11
2024,5,South,Online,544,1130.17,19522.45,40188.31,7.64,614812.48,555101.72,2843.4,73.88
2024,6,West,Online,764,1115.06,61381.63,41395.01,7.6,851905.84,749129.2,1220.45,54.18
2024,6,South,Online,550,470.64,47740.12,75595.92,8.22,258852.0,135515.96,283.86,137.45
2024,6,North,Online,818,1031.52,24530.29,25144.92,6.18,843783.36,794108.15,3237.26,30.74
2024,6,South,Online,649,752.37,72362.82,57059.87,8.6,488288.13,358865.44,495.93,87.92
2024,6,West,Retail,288,363.37,85274.07,71097.32,8.38,104650.56,-51720.83,-60.65,246.87
2024,6,East,Online,853,1042.17,53008.06,26418.47,8.01,888971.01,809544.48,1527.21,30.97
2024,6,South,Retail,739,549.94,62901.86,32497.83,6.65,406405.66,311005.97,494.43,43.98
2024,6,South,Retail,846,424.66,39406.5,14086.66,7.63,359262.36,305769.2,775.94,16.65
2024,6,East,Online,730,602.74,26569.12,10393.0,7.61,440000.2,403038.08,1516.94,14.24
2024,6,South,Online,842,1107.04,86576.75,42730.45,8.73,932127.68,802820.48,927.29,50.75
2024,6,West,Retail,741,468.8,83932.41,29042.24,7.2,347380.8,234406.15,279.28,39.19
2024,6,West,Partner,602,700.06,66986.08,19919.73,6.21,421436.12,334530.31,499.4,33.09
2024,6,South,Partner,587,1109.25,34454.58,67343.44,7.11,651129.75,549331.73,1594.36,114.72
2024,6,North,Retail,944,1075.49,62269.17,10890.22,6.56,1015262.56,942103.17,1512.95,11.54
2024,6,South,Retail,305,331.69,11500.44,16295.82,7.62,101165.45,73369.19,637.97,53.43
2024,6,East,Online,666,635.26,35686.37,56942.96,6.99,423083.16,330453.83,925.99,85.5
2024,6,South,Partner,578,1043.88,70607.78,25860.77,7.99,603362.64,506894.09,717.9,44.74
2024,6,East,Online,248,692.96,69935.24,42645.17,7.5,171854.08,59273.67,84.76,171.96
2024,6,South,Retail,157,213.23,98105.26,25040.74,9.37,33477.11,-89668.89,-91.4,159.5
2024,6,West,Retail,708,747.05,67528.16,30391.55,7.49,528911.4,430991.69,638.24,42.93
2024,6,East,Online,242,405.79,17374.46,27317.8,7.04,98201.18,53508.92,307.97,112.88
2024,6,East,Partner,544,915.13,98791.25,48434.74,6.97,497830.72,350604.73,354.89,89.03
2024,6,East,Retail,786,1047.55,40349.12,77800.1,6.57,823374.3,705225.08,1747.81,98.98
2024,7,South,Retail,761,750.66,34907.87,54761.78,6.67,571252.26,481582.61,1379.58,71.96
2024,7,North,Retail,666,1165.75,35668.52,25814.21,7.99,776389.5,714906.77,2004.31,38.76
2024,7,East,Retail,906,983.3,15060.19,45931.23,6.78,890869.8,829878.38,5510.41,50.7
2024,7,South,Partner,360,617.19,64289.18,17617.74,8.35,222188.4,140281.48,218.2,48.94
2024,7,East,Online,825,216.59,89185.4,10481.38,6.86,178686.75,79019.97,88.6,12.7
2024,7,East,Online,513,744.2,60887.43,30377.59,6.87,381774.6,290509.58,477.13,59.22
2024,7,North,Retail,852,859.42,13456.08,14460.32,8.37,732225.84,704309.44,5234.14,16.97
2024,7,North,Online,155,1013.72,86037.77,16398.51,7.15,157126.6,54690.32,63.57,105.8
2024,7,West,Online,167,580.95,24701.9,17073.83,8.89,97018.65,55242.92,223.64,102.24
2024,7,East,Partner,777,426.77,93760.5,64463.0,6.6,331600.29,173376.79,184.91,82.96
2024,7,South,Online,932,1159.79,48420.53,75403.95,6.22,1080924.28,957099.8,1976.64,80.91
2024,7,South,Online,439,982.43,85631.34,51434.11,7.02,431286.77,294221.32,343.59,117.16
2024,7,North,Online,164,1132.75,31925.33,61454.54,7.21,185771.0,92391.13,289.4,374.72
2024,7,North,Partner,970,622.19,66065.86,10024.33,8.01,603524.3,527434.11,798.35,10.33
2024,7,East,Online,950,497.65,54907.11,18230.89,8.06,472767.5,399629.5,727.83,19.19
2024,7,North,Partner,610,975.23,58212.01,24896.38,6.77,594890.3,511781.91,879.17,40.81
2024,7,West,Partner,687,750.66,11978.36,56557.76,7.19,515703.42,447167.3,3733.13,82.33
2024,7,South,Online,344,764.42,59868.94,19508.54,6.79,262960.48,183583.0,306.64,56.71
2024,8,West,Partner,434,812.8,26719.93,30310.78,8.17,352755.2,295724.49,1106.76,69.84
2024,8,East,Online,857,597.68,79215.5,67265.22,6.33,512211.76,365731.04,461.69,78.49
2024,8,North,Partner,792,968.58,94593.19,44613.33,8.03,767115.36,627908.84,663.8,56.33
2024,8,North,Retail,831,281.6,64530.71,6937.92,9.0,234009.6,162540.97,251.88,8.35
2024,8,South,Retail,942,876.36,62068.76,79892.06,7.95,825531.12,683570.3,1101.31,84.81
2024,8,South,Retail,191,294.97,43387.63,47008.7,7.02,56339.27,-34057.06,-78.49,246.12
2024,8,West,Online,336,484.54,51211.03,23899.87,7.89,162805.44,87694.54,171.24,71.13
2024,8,East,Partner,967,220.93,63652.84,52953.11,6.9,213639.31,97033.36,152.44,54.76
2024,8,North,Online,579,765.85,61144.18,55777.84,7.11,443427.15,326505.13,533.99,96.33
2024,8,North,Online,672,1108.02,34719.93,65240.91,8.81,744589.44,644628.6,1856.65,97.08
2024,8,North,Online,464,343.47,62138.21,54639.52,6.98,159370.08,42592.35,68.54,117.76
2024,8,North,Online,600,1140.88,93497.12,22405.89,7.39,684528.0,568624.99,608.17,37.34
2024,8,West,Online,661,771.61,34758.9,79940.55,8.34,510034.21,395334.76,1137.36,120.94
2024,8,West,Retail,255,689.64,85495.54,14816.09,6.6,175858.2,75546.57,88.36,58.1
2024,8,South,Partner,170,671.74,54493.37,20441.55,8.38,114195.8,39260.88,72.05,120.24
2024,8,West,Retail,112,607.37,37142.82,17956.8,7.13,68025.44,12925.82,34.8,160.33
2024,8,West,Retail,346,220.14,81870.03,40533.0,7.75,76168.44,-46234.59,-56.47,117.15
2024,8,West,Retail,392,390.13,65180.46,13445.69,7.61,152930.96,74304.81,114.0,34.3
2024,8,South,Retail,276,1059.65,32787.9,64599.72,7.24,292463.4,195075.78,594.96,234.06
2024,8,East,Online,849,891.25,88728.95,69449.37,7.65,756671.25,598492.93,674.52,81.8
2024,8,West,Online,687,592.22,78298.13,8529.59,6.6,406855.14,320027.42,408.73,12.42
2024,8,East,Retail,104,835.65,81455.96,10943.72,6.96,86907.6,-5492.08,-6.74,105.23
2024,8,West,Online,370,582.12,95435.31,29053.41,8.45,215384.4,90895.68,95.24,78.52
2024,9,West,Partner,168,628.46,20617.52,28979.06,7.58,105581.28,55984.7,271.54,172.49
